model,dataset,eval_accuracy
chatwaifu-v2-0-22b,bbh_tracking_shuffled_objects_five_objects,0.2208
chatwaifu-v2-0-22b,bbh_tracking_shuffled_objects_seven_objects,0.1863999999999999
chatwaifu-v2-0-22b,bbh_tracking_shuffled_objects_three_objects,0.344
chatwaifu-v2-0-22b,bbh_web_of_lies,0.5592
chatwaifu-v2-0-22b,gpqa_diamond,0.3272727272727272
chatwaifu-v2-0-22b,gpqa_extended,0.3179487179487179
chatwaifu-v2-0-22b,GPQA,0.3303571428571429
chatwaifu-v2-0-22b,math_algebra_hard,0.3153094462540716
chatwaifu-v2-0-22b,math_counting_and_prob_hard,0.1512195121951219
chatwaifu-v2-0-22b,math_geometry_hard,0.0742424242424242
chatwaifu-v2-0-22b,math_hard,0.1895770392749244
chatwaifu-v2-0-22b,math_intermediate_algebra_hard,0.0707142857142857
chatwaifu-v2-0-22b,math_num_theory_hard,0.161038961038961
chatwaifu-v2-0-22b,math_prealgebra_hard,0.3772020725388601
chatwaifu-v2-0-22b,math_precalculus_hard,0.0622222222222222
chatwaifu-v2-0-22b,MMLU-Pro,0.3821642287234043
chatwaifu-v2-0-22b,musr,0.3835978835978836
chatwaifu-v2-0-22b,musr_murder_mysteries,0.516
chatwaifu-v2-0-22b,musr_object_placements,0.30859375
chatwaifu-v2-0-22b,musr_team_allocation,0.328
chewy-lemon-cookie-11b,Big-bench Hard,0.522131574379448
chewy-lemon-cookie-11b,bbh_boolean_expressions,0.816
chewy-lemon-cookie-11b,bbh_causal_judgement,0.6256684491978609
chewy-lemon-cookie-11b,bbh_disambiguation_qa,0.672
chewy-lemon-cookie-11b,bbh_geometric_shapes,0.384
chewy-lemon-cookie-11b,bbh_hyperbaton,0.656
chewy-lemon-cookie-11b,bbh_logical_deduction_five_objects,0.512
chewy-lemon-cookie-11b,bbh_logical_deduction_seven_objects,0.412
chewy-lemon-cookie-11b,bbh_logical_deduction_three_objects,0.7040000000000001
chewy-lemon-cookie-11b,bbh_movie_recommendation,0.7239999999999999
chewy-lemon-cookie-11b,bbh_navigate,0.532
chewy-lemon-cookie-11b,bbh_object_counting,0.392
chewy-lemon-cookie-11b,bbh_reasoning_about_colored_objects,0.548
chewy-lemon-cookie-11b,bbh_ruin_names,0.624
chewy-lemon-cookie-11b,bbh_salient_translation_error_detection,0.468
chewy-lemon-cookie-11b,bbh_snarks,0.7415730337078652
chewy-lemon-cookie-11b,bbh_sports_understanding,0.848
chewy-lemon-cookie-11b,bbh_temporal_sequences,0.224
chewy-lemon-cookie-11b,bbh_tracking_shuffled_objects_five_objects,0.216
chewy-lemon-cookie-11b,bbh_tracking_shuffled_objects_seven_objects,0.12
chewy-lemon-cookie-11b,bbh_tracking_shuffled_objects_three_objects,0.324
chewy-lemon-cookie-11b,bbh_web_of_lies,0.5
chewy-lemon-cookie-11b,gpqa_diamond,0.2828282828282828
chewy-lemon-cookie-11b,gpqa_extended,0.271062271062271
chewy-lemon-cookie-11b,GPQA,0.2879464285714285
chewy-lemon-cookie-11b,math_algebra_hard,0.0727470141150922
chewy-lemon-cookie-11b,math_counting_and_prob_hard,0.032520325203252
chewy-lemon-cookie-11b,math_geometry_hard,0.0151515151515151
chewy-lemon-cookie-11b,math_hard,0.0511077542799597
chewy-lemon-cookie-11b,math_intermediate_algebra_hard,0.0107142857142857
chewy-lemon-cookie-11b,math_num_theory_hard,0.0541125541125541
chewy-lemon-cookie-11b,math_prealgebra_hard,0.1226252158894645
chewy-lemon-cookie-11b,MMLU-Pro,0.3267121010638298
chewy-lemon-cookie-11b,musr,0.4537037037037037
chewy-lemon-cookie-11b,musr_murder_mysteries,0.54
chewy-lemon-cookie-11b,musr_object_placements,0.34765625
chewy-lemon-cookie-11b,musr_team_allocation,0.476
chimerallama-3-8b-v2,Big-bench Hard,0.5035584099982642
chimerallama-3-8b-v2,bbh_boolean_expressions,0.7639999999999999
chimerallama-3-8b-v2,bbh_causal_judgement,0.6363636363636364
chimerallama-3-8b-v2,bbh_date_understanding,0.452
chimerallama-3-8b-v2,bbh_disambiguation_qa,0.652
chimerallama-3-8b-v2,bbh_formal_fallacies,0.548
chimerallama-3-8b-v2,bbh_geometric_shapes,0.32
chimerallama-3-8b-v2,bbh_hyperbaton,0.576
chimerallama-3-8b-v2,bbh_logical_deduction_five_objects,0.4040000000000001
chimerallama-3-8b-v2,bbh_logical_deduction_seven_objects,0.468
chimerallama-3-8b-v2,bbh_logical_deduction_three_objects,0.556
chimerallama-3-8b-v2,bbh_movie_recommendation,0.592
chimerallama-3-8b-v2,bbh_navigate,0.548
chimerallama-3-8b-v2,bbh_object_counting,0.516
chimerallama-3-8b-v2,bbh_penguins_in_a_table,0.4794520547945205
chimerallama-3-8b-v2,bbh_reasoning_about_colored_objects,0.636
chimerallama-3-8b-v2,bbh_ruin_names,0.664
chimerallama-3-8b-v2,bbh_salient_translation_error_detection,0.46
chimerallama-3-8b-v2,bbh_temporal_sequences,0.312
chimerallama-3-8b-v2,bbh_tracking_shuffled_objects_seven_objects,0.168
chimerallama-3-8b-v2,bbh_tracking_shuffled_objects_three_objects,0.344
chimerallama-3-8b-v2,bbh_web_of_lies,0.52
chimerallama-3-8b-v2,gpqa,0.285234899328859
chimerallama-3-8b-v2,gpqa_diamond,0.2575757575757575
chimerallama-3-8b-v2,GPQA,0.3058035714285714
chimerallama-3-8b-v2,math_algebra_hard,0.1400651465798045
chimerallama-3-8b-v2,math_counting_and_prob_hard,0.056910569105691
chimerallama-3-8b-v2,math_geometry_hard,0.0252525252525252
chimerallama-3-8b-v2,math_hard,0.0883685800604229
chimerallama-3-8b-v2,math_prealgebra_hard,0.2020725388601036
chimerallama-3-8b-v2,MMLU-Pro,0.3568816489361702
chimerallama-3-8b-v2,musr,0.3783068783068783
chimerallama-3-8b-v2,musr_object_placements,0.28125
chimerallama-3-8b-v2,musr_team_allocation,0.328
chimerallama-3-8b-v3,Big-bench Hard,0.496788751952786
chimerallama-3-8b-v3,bbh_boolean_expressions,0.7680000000000001
chimerallama-3-8b-v3,bbh_disambiguation_qa,0.64
chimerallama-3-8b-v3,bbh_formal_fallacies,0.548
chimerallama-3-8b-v3,bbh_hyperbaton,0.572
chimerallama-3-8b-v3,bbh_logical_deduction_five_objects,0.4000000000000001
chimerallama-3-8b-v3,bbh_logical_deduction_seven_objects,0.452
chimerallama-3-8b-v3,bbh_logical_deduction_three_objects,0.596
chimerallama-3-8b-v3,bbh_movie_recommendation,0.556
chimerallama-3-8b-v3,bbh_navigate,0.52
chimerallama-3-8b-v3,bbh_object_counting,0.472
chimerallama-3-8b-v3,bbh_penguins_in_a_table,0.4863013698630137
chimerallama-3-8b-v3,bbh_reasoning_about_colored_objects,0.604
chimerallama-3-8b-v3,bbh_ruin_names,0.624
chimerallama-3-8b-v3,bbh_temporal_sequences,0.308
chimerallama-3-8b-v3,bbh_tracking_shuffled_objects_five_objects,0.224
chimerallama-3-8b-v3,bbh_tracking_shuffled_objects_seven_objects,0.188
chimerallama-3-8b-v3,bbh_tracking_shuffled_objects_three_objects,0.32
chimerallama-3-8b-v3,bbh_web_of_lies,0.516
chimerallama-3-8b-v3,gpqa,0.2919463087248322
chimerallama-3-8b-v3,gpqa_diamond,0.2676767676767677
chimerallama-3-8b-v3,GPQA,0.296875
chimerallama-3-8b-v3,math_algebra_hard,0.1335504885993485
chimerallama-3-8b-v3,math_counting_and_prob_hard,0.048780487804878
chimerallama-3-8b-v3,math_intermediate_algebra_hard,0.0249999999999999
chimerallama-3-8b-v3,math_num_theory_hard,0.0735930735930735
chimerallama-3-8b-v3,math_prealgebra_hard,0.2003454231433506
chimerallama-3-8b-v3,MMLU-Pro,0.3668550531914893
chimerallama-3-8b-v3,musr_murder_mysteries,0.544
chimerallama-3-8b-v3,musr_object_placements,0.2890625
chimerallama-3-8b-v3,musr_team_allocation,0.368
chocotrio-14b-v1,Big-bench Hard,0.6493664294393334
chocotrio-14b-v1,bbh_boolean_expressions,0.88
chocotrio-14b-v1,bbh_causal_judgement,0.6256684491978609
chocotrio-14b-v1,bbh_disambiguation_qa,0.672
chocotrio-14b-v1,bbh_geometric_shapes,0.488
chocotrio-14b-v1,bbh_logical_deduction_seven_objects,0.596
chocotrio-14b-v1,bbh_movie_recommendation,0.744
chocotrio-14b-v1,bbh_navigate,0.72
chocotrio-14b-v1,bbh_object_counting,0.488
chocotrio-14b-v1,bbh_ruin_names,0.832
chocotrio-14b-v1,bbh_salient_translation_error_detection,0.596
chocotrio-14b-v1,bbh_snarks,0.7696629213483146
chocotrio-14b-v1,bbh_sports_understanding,0.776
chocotrio-14b-v1,bbh_temporal_sequences,0.896
chocotrio-14b-v1,bbh_tracking_shuffled_objects_five_objects,0.248
chocotrio-14b-v1,bbh_tracking_shuffled_objects_seven_objects,0.252
chocotrio-14b-v1,bbh_tracking_shuffled_objects_three_objects,0.304
chocotrio-14b-v1,bbh_web_of_lies,0.596
chocotrio-14b-v1,gpqa_diamond,0.398989898989899
chocotrio-14b-v1,gpqa_extended,0.3919413919413919
chocotrio-14b-v1,math_algebra_hard,0.6514657980456026
chocotrio-14b-v1,math_geometry_hard,0.2196969696969697
chocotrio-14b-v1,math_hard,0.3972809667673716
chocotrio-14b-v1,math_intermediate_algebra_hard,0.175
chocotrio-14b-v1,math_num_theory_hard,0.4090909090909091
chocotrio-14b-v1,math_prealgebra_hard,0.6113989637305699
chocotrio-14b-v1,math_precalculus_hard,0.1777777777777777
chocotrio-14b-v1,musr,0.4814814814814814
chocotrio-14b-v1,musr_murder_mysteries,0.552
chocotrio-14b-v1,musr_object_placements,0.41015625
chocotrio-14b-v1,musr_team_allocation,0.484
chocolatine-14b-instruct-4k-dpo,Big-bench Hard,0.6276688074986981
chocolatine-14b-instruct-4k-dpo,bbh_boolean_expressions,0.904
chocolatine-14b-instruct-4k-dpo,bbh_date_understanding,0.62
chocolatine-14b-instruct-4k-dpo,bbh_disambiguation_qa,0.728
chocolatine-14b-instruct-4k-dpo,bbh_formal_fallacies,0.708
chocolatine-14b-instruct-4k-dpo,bbh_geometric_shapes,0.46
chocolatine-14b-instruct-4k-dpo,bbh_hyperbaton,0.868
chocolatine-14b-instruct-4k-dpo,bbh_logical_deduction_five_objects,0.62
chocolatine-14b-instruct-4k-dpo,bbh_logical_deduction_seven_objects,0.5
chocolatine-14b-instruct-4k-dpo,bbh_logical_deduction_three_objects,0.82
chocolatine-14b-instruct-4k-dpo,bbh_movie_recommendation,0.828
chocolatine-14b-instruct-4k-dpo,bbh_navigate,0.628
chocolatine-14b-instruct-4k-dpo,bbh_object_counting,0.432
chocolatine-14b-instruct-4k-dpo,bbh_penguins_in_a_table,0.5958904109589042
chocolatine-14b-instruct-4k-dpo,bbh_reasoning_about_colored_objects,0.628
chocolatine-14b-instruct-4k-dpo,bbh_ruin_names,0.792
chocolatine-14b-instruct-4k-dpo,bbh_sports_understanding,0.784
chocolatine-14b-instruct-4k-dpo,bbh_tracking_shuffled_objects_five_objects,0.236
chocolatine-14b-instruct-4k-dpo,bbh_tracking_shuffled_objects_three_objects,0.34
chocolatine-14b-instruct-4k-dpo,gpqa,0.3414429530201342
chocolatine-14b-instruct-4k-dpo,gpqa_diamond,0.3686868686868687
chocolatine-14b-instruct-4k-dpo,GPQA,0.3415178571428571
chocolatine-14b-instruct-4k-dpo,math_algebra_hard,0.2596556537924616
chocolatine-14b-instruct-4k-dpo,math_counting_and_prob_hard,0.1231126596980255
chocolatine-14b-instruct-4k-dpo,math_geometry_hard,0.0573593073593073
chocolatine-14b-instruct-4k-dpo,math_hard,0.1547259387138541
chocolatine-14b-instruct-4k-dpo,math_intermediate_algebra_hard,0.0255102040816326
chocolatine-14b-instruct-4k-dpo,math_num_theory_hard,0.1512059369202226
chocolatine-14b-instruct-4k-dpo,math_prealgebra_hard,0.3612139156180607
chocolatine-14b-instruct-4k-dpo,math_precalculus_hard,0.0169312169312169
chocolatine-14b-instruct-4k-dpo,MMLU-Pro,0.4763962765957447
chocolatine-14b-instruct-4k-dpo,musr,0.4431216931216931
chocolatine-14b-instruct-4k-dpo,musr_team_allocation,0.396
chocolatine-14b-instruct-dpo-v1-2,Big-bench Hard,0.6408609616386044
chocolatine-14b-instruct-dpo-v1-2,bbh_boolean_expressions,0.9
chocolatine-14b-instruct-dpo-v1-2,bbh_causal_judgement,0.6310160427807486
chocolatine-14b-instruct-dpo-v1-2,bbh_disambiguation_qa,0.7280000000000001
chocolatine-14b-instruct-dpo-v1-2,bbh_formal_fallacies,0.7280000000000001
chocolatine-14b-instruct-dpo-v1-2,bbh_geometric_shapes,0.432
chocolatine-14b-instruct-dpo-v1-2,bbh_hyperbaton,0.896
chocolatine-14b-instruct-dpo-v1-2,bbh_logical_deduction_five_objects,0.576
chocolatine-14b-instruct-dpo-v1-2,bbh_logical_deduction_seven_objects,0.46
chocolatine-14b-instruct-dpo-v1-2,bbh_logical_deduction_three_objects,0.876
chocolatine-14b-instruct-dpo-v1-2,bbh_movie_recommendation,0.7879999999999999
chocolatine-14b-instruct-dpo-v1-2,bbh_navigate,0.672
chocolatine-14b-instruct-dpo-v1-2,bbh_object_counting,0.392
chocolatine-14b-instruct-dpo-v1-2,bbh_reasoning_about_colored_objects,0.7719999999999999
chocolatine-14b-instruct-dpo-v1-2,bbh_ruin_names,0.836
chocolatine-14b-instruct-dpo-v1-2,bbh_salient_translation_error_detection,0.58
chocolatine-14b-instruct-dpo-v1-2,bbh_snarks,0.8539325842696629
chocolatine-14b-instruct-dpo-v1-2,bbh_sports_understanding,0.7399999999999999
chocolatine-14b-instruct-dpo-v1-2,bbh_temporal_sequences,0.996
chocolatine-14b-instruct-dpo-v1-2,bbh_tracking_shuffled_objects_five_objects,0.232
chocolatine-14b-instruct-dpo-v1-2,bbh_tracking_shuffled_objects_seven_objects,0.268
chocolatine-14b-instruct-dpo-v1-2,bbh_tracking_shuffled_objects_three_objects,0.34
chocolatine-14b-instruct-dpo-v1-2,bbh_web_of_lies,0.452
chocolatine-14b-instruct-dpo-v1-2,gpqa,0.3255033557046979
chocolatine-14b-instruct-dpo-v1-2,gpqa_diamond,0.2626262626262626
chocolatine-14b-instruct-dpo-v1-2,gpqa_extended,0.3443223443223442
chocolatine-14b-instruct-dpo-v1-2,GPQA,0.3303571428571428
chocolatine-14b-instruct-dpo-v1-2,math_algebra_hard,0.3517915309446254
chocolatine-14b-instruct-dpo-v1-2,math_hard,0.1943605236656596
chocolatine-14b-instruct-dpo-v1-2,math_prealgebra_hard,0.4110535405872193
chocolatine-14b-instruct-dpo-v1-2,MMLU-Pro,0.4696642287234042
chocolatine-14b-instruct-dpo-v1-2,musr,0.4259259259259259
chocolatine-14b-instruct-dpo-v1-2,musr_murder_mysteries,0.56
chocolatine-14b-instruct-dpo-v1-2,musr_team_allocation,0.4000000000000001
chocolatine-14b-instruct-dpo-v1-3,Big-bench Hard,0.6823468147890991
chocolatine-14b-instruct-dpo-v1-3,bbh_boolean_expressions,0.916
chocolatine-14b-instruct-dpo-v1-3,bbh_date_understanding,0.74
chocolatine-14b-instruct-dpo-v1-3,bbh_disambiguation_qa,0.648
chocolatine-14b-instruct-dpo-v1-3,bbh_formal_fallacies,0.756
chocolatine-14b-instruct-dpo-v1-3,bbh_geometric_shapes,0.412
chocolatine-14b-instruct-dpo-v1-3,bbh_hyperbaton,0.86
chocolatine-14b-instruct-dpo-v1-3,bbh_logical_deduction_seven_objects,0.592
chocolatine-14b-instruct-dpo-v1-3,bbh_logical_deduction_three_objects,0.932
chocolatine-14b-instruct-dpo-v1-3,bbh_movie_recommendation,0.728
chocolatine-14b-instruct-dpo-v1-3,bbh_navigate,0.7
chocolatine-14b-instruct-dpo-v1-3,bbh_object_counting,0.604
chocolatine-14b-instruct-dpo-v1-3,bbh_penguins_in_a_table,0.726027397260274
chocolatine-14b-instruct-dpo-v1-3,bbh_reasoning_about_colored_objects,0.88
chocolatine-14b-instruct-dpo-v1-3,bbh_ruin_names,0.892
chocolatine-14b-instruct-dpo-v1-3,bbh_salient_translation_error_detection,0.584
chocolatine-14b-instruct-dpo-v1-3,bbh_snarks,0.8202247191011236
chocolatine-14b-instruct-dpo-v1-3,bbh_sports_understanding,0.8
chocolatine-14b-instruct-dpo-v1-3,bbh_temporal_sequences,1.0
chocolatine-14b-instruct-dpo-v1-3,bbh_tracking_shuffled_objects_five_objects,0.272
chocolatine-14b-instruct-dpo-v1-3,bbh_tracking_shuffled_objects_seven_objects,0.312
chocolatine-14b-instruct-dpo-v1-3,bbh_tracking_shuffled_objects_three_objects,0.36
chocolatine-14b-instruct-dpo-v1-3,bbh_web_of_lies,0.556
chocolatine-14b-instruct-dpo-v1-3,gpqa,0.3414429530201342
chocolatine-14b-instruct-dpo-v1-3,gpqa_diamond,0.3383838383838384
chocolatine-14b-instruct-dpo-v1-3,gpqa_extended,0.3479853479853479
chocolatine-14b-instruct-dpo-v1-3,GPQA,0.3348214285714285
chocolatine-14b-instruct-dpo-v1-3,math_algebra_hard,0.4185667752442997
chocolatine-14b-instruct-dpo-v1-3,math_counting_and_prob_hard,0.2886178861788618
chocolatine-14b-instruct-dpo-v1-3,math_geometry_hard,0.1856060606060606
chocolatine-14b-instruct-dpo-v1-3,math_hard,0.2817220543806646
chocolatine-14b-instruct-dpo-v1-3,math_num_theory_hard,0.3474025974025974
chocolatine-14b-instruct-dpo-v1-3,MMLU-Pro,0.5374002659574468
chocolatine-14b-instruct-dpo-v1-3,musr,0.421957671957672
chocolatine-14b-instruct-dpo-v1-3,musr_murder_mysteries,0.548
chocolatine-14b-instruct-dpo-v1-3,musr_team_allocation,0.48
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_boolean_expressions,0.928
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_causal_judgement,0.6363636363636364
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_date_understanding,0.724
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_disambiguation_qa,0.752
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_formal_fallacies,0.732
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_geometric_shapes,0.52
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_hyperbaton,0.776
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_logical_deduction_five_objects,0.68
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_logical_deduction_seven_objects,0.584
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_logical_deduction_three_objects,0.888
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_movie_recommendation,0.752
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_navigate,0.684
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_object_counting,0.576
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_penguins_in_a_table,0.7054794520547946
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_ruin_names,0.832
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_salient_translation_error_detection,0.544
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_snarks,0.6797752808988764
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_sports_understanding,0.644
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_temporal_sequences,0.996
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_tracking_shuffled_objects_seven_objects,0.312
chocolatine-2-14b-instruct-dpo-v2-0b1,bbh_tracking_shuffled_objects_three_objects,0.36
chocolatine-2-14b-instruct-dpo-v2-0b1,gpqa,0.3758389261744966
chocolatine-2-14b-instruct-dpo-v2-0b1,gpqa_diamond,0.3737373737373737
chocolatine-2-14b-instruct-dpo-v2-0b1,gpqa_extended,0.3772893772893773
chocolatine-2-14b-instruct-dpo-v2-0b1,GPQA,0.375
chocolatine-2-14b-instruct-dpo-v2-0b1,math_algebra_hard,0.4755700325732899
chocolatine-2-14b-instruct-dpo-v2-0b1,math_counting_and_prob_hard,0.1951219512195122
chocolatine-2-14b-instruct-dpo-v2-0b1,math_geometry_hard,0.1325757575757575
chocolatine-2-14b-instruct-dpo-v2-0b1,math_hard,0.2734138972809667
chocolatine-2-14b-instruct-dpo-v2-0b1,math_intermediate_algebra_hard,0.0857142857142857
chocolatine-2-14b-instruct-dpo-v2-0b1,math_num_theory_hard,0.3019480519480519
chocolatine-2-14b-instruct-dpo-v2-0b1,math_prealgebra_hard,0.4404145077720207
chocolatine-2-14b-instruct-dpo-v2-0b1,math_precalculus_hard,0.1407407407407407
chocolatine-2-14b-instruct-dpo-v2-0b1,musr,0.4457671957671957
chocolatine-2-14b-instruct-dpo-v2-0b1,musr_murder_mysteries,0.56
chocolatine-2-14b-instruct-dpo-v2-0b1,musr_object_placements,0.32421875
chocolatine-2-14b-instruct-dpo-v2-0b1,musr_team_allocation,0.456
chocolatine-2-14b-instruct-v2-0,Big-bench Hard,0.6762714806457212
chocolatine-2-14b-instruct-v2-0,bbh_causal_judgement,0.6203208556149733
chocolatine-2-14b-instruct-v2-0,bbh_date_understanding,0.764
chocolatine-2-14b-instruct-v2-0,bbh_disambiguation_qa,0.744
chocolatine-2-14b-instruct-v2-0,bbh_formal_fallacies,0.76
chocolatine-2-14b-instruct-v2-0,bbh_hyperbaton,0.808
chocolatine-2-14b-instruct-v2-0,bbh_logical_deduction_five_objects,0.636
chocolatine-2-14b-instruct-v2-0,bbh_logical_deduction_seven_objects,0.52
chocolatine-2-14b-instruct-v2-0,bbh_logical_deduction_three_objects,0.892
chocolatine-2-14b-instruct-v2-0,bbh_movie_recommendation,0.84
chocolatine-2-14b-instruct-v2-0,bbh_navigate,0.72
chocolatine-2-14b-instruct-v2-0,bbh_object_counting,0.516
chocolatine-2-14b-instruct-v2-0,bbh_penguins_in_a_table,0.726027397260274
chocolatine-2-14b-instruct-v2-0,bbh_ruin_names,0.912
chocolatine-2-14b-instruct-v2-0,bbh_salient_translation_error_detection,0.628
chocolatine-2-14b-instruct-v2-0,bbh_snarks,0.7134831460674157
chocolatine-2-14b-instruct-v2-0,bbh_sports_understanding,0.728
chocolatine-2-14b-instruct-v2-0,bbh_temporal_sequences,1.0
chocolatine-2-14b-instruct-v2-0,bbh_tracking_shuffled_objects_five_objects,0.268
chocolatine-2-14b-instruct-v2-0,bbh_tracking_shuffled_objects_seven_objects,0.316
chocolatine-2-14b-instruct-v2-0,bbh_tracking_shuffled_objects_three_objects,0.388
chocolatine-2-14b-instruct-v2-0,bbh_web_of_lies,0.564
chocolatine-2-14b-instruct-v2-0,gpqa,0.3875838926174497
chocolatine-2-14b-instruct-v2-0,gpqa_extended,0.3809523809523809
chocolatine-2-14b-instruct-v2-0,GPQA,0.3973214285714285
chocolatine-2-14b-instruct-v2-0,math_algebra_hard,0.750814332247557
chocolatine-2-14b-instruct-v2-0,math_counting_and_prob_hard,0.4918699186991869
chocolatine-2-14b-instruct-v2-0,math_geometry_hard,0.2386363636363636
chocolatine-2-14b-instruct-v2-0,math_intermediate_algebra_hard,0.1821428571428571
chocolatine-2-14b-instruct-v2-0,math_prealgebra_hard,0.6787564766839378
chocolatine-2-14b-instruct-v2-0,math_precalculus_hard,0.237037037037037
