task,dataset,model,metric,value
Question Answering,bbh_logical_deduction_three_objects,kronos-8b-v4,accuracy_norm,0.628
Question Answering,bbh_movie_recommendation,kronos-8b-v4,accuracy_norm,0.512
Question Answering,bbh_navigate,kronos-8b-v4,accuracy_norm,0.596
Question Answering,bbh_object_counting,kronos-8b-v4,accuracy_norm,0.328
Question Answering,bbh_penguins_in_a_table,kronos-8b-v4,accuracy_norm,0.4589041095890411
Question Answering,bbh_reasoning_about_colored_objects,kronos-8b-v4,accuracy_norm,0.668
Question Answering,bbh_ruin_names,kronos-8b-v4,accuracy_norm,0.624
Question Answering,bbh_salient_translation_error_detection,kronos-8b-v4,accuracy_norm,0.524
Question Answering,bbh_snarks,kronos-8b-v4,accuracy_norm,0.6348314606741573
Question Answering,bbh_sports_understanding,kronos-8b-v4,accuracy_norm,0.748
Question Answering,bbh_temporal_sequences,kronos-8b-v4,accuracy_norm,0.44
Question Answering,bbh_tracking_shuffled_objects_five_objects,kronos-8b-v4,accuracy_norm,0.24
Question Answering,bbh_tracking_shuffled_objects_seven_objects,kronos-8b-v4,accuracy_norm,0.252
Question Answering,bbh_tracking_shuffled_objects_three_objects,kronos-8b-v4,accuracy_norm,0.376
Question Answering,bbh_web_of_lies,kronos-8b-v4,accuracy_norm,0.464
Question Answering,gpqa,kronos-8b-v4,accuracy_norm,0.2894295302013422
Question Answering,gpqa_diamond,kronos-8b-v4,accuracy_norm,0.2878787878787879
Question Answering,gpqa_extended,kronos-8b-v4,accuracy_norm,0.304029304029304
Question Answering,GPQA,kronos-8b-v4,accuracy_norm,0.2723214285714285
Question Answering,math_algebra_hard,kronos-8b-v4,exact_match,0.3762214983713355
Question Answering,math_counting_and_prob_hard,kronos-8b-v4,exact_match,0.1463414634146341
Question Answering,math_geometry_hard,kronos-8b-v4,exact_match,0.0946969696969697
Question Answering,math_hard,kronos-8b-v4,exact_match,0.1903323262839879
Question Answering,math_intermediate_algebra_hard,kronos-8b-v4,exact_match,0.0303571428571428
Question Answering,math_num_theory_hard,kronos-8b-v4,exact_match,0.1363636363636363
Question Answering,math_prealgebra_hard,kronos-8b-v4,exact_match,0.3575129533678756
Question Answering,math_precalculus_hard,kronos-8b-v4,exact_match,0.0555555555555555
Question Answering,MMLU-Pro,kronos-8b-v4,accuracy,0.3785738031914893
Question Answering,musr,kronos-8b-v4,accuracy_norm,0.3822751322751322
Question Answering,musr_murder_mysteries,kronos-8b-v4,accuracy_norm,0.556
Question Answering,musr_object_placements,kronos-8b-v4,accuracy_norm,0.296875
Question Answering,musr_team_allocation,kronos-8b-v4,accuracy_norm,0.296
Question Answering,Big-bench Hard,kronos-8b-v5,accuracy_norm,0.5075507724353411
Question Answering,bbh_boolean_expressions,kronos-8b-v5,accuracy_norm,0.828
Question Answering,bbh_causal_judgement,kronos-8b-v5,accuracy_norm,0.6042780748663101
Question Answering,bbh_date_understanding,kronos-8b-v5,accuracy_norm,0.48
Question Answering,bbh_disambiguation_qa,kronos-8b-v5,accuracy_norm,0.596
Question Answering,bbh_formal_fallacies,kronos-8b-v5,accuracy_norm,0.564
Question Answering,bbh_geometric_shapes,kronos-8b-v5,accuracy_norm,0.276
Question Answering,bbh_hyperbaton,kronos-8b-v5,accuracy_norm,0.728
Question Answering,bbh_logical_deduction_five_objects,kronos-8b-v5,accuracy_norm,0.372
Question Answering,bbh_logical_deduction_seven_objects,kronos-8b-v5,accuracy_norm,0.4
Question Answering,bbh_logical_deduction_three_objects,kronos-8b-v5,accuracy_norm,0.616
Question Answering,bbh_movie_recommendation,kronos-8b-v5,accuracy_norm,0.656
Question Answering,bbh_navigate,kronos-8b-v5,accuracy_norm,0.568
Question Answering,bbh_object_counting,kronos-8b-v5,accuracy_norm,0.424
Question Answering,bbh_penguins_in_a_table,kronos-8b-v5,accuracy_norm,0.4794520547945205
Question Answering,bbh_reasoning_about_colored_objects,kronos-8b-v5,accuracy_norm,0.684
Question Answering,bbh_ruin_names,kronos-8b-v5,accuracy_norm,0.664
Question Answering,bbh_salient_translation_error_detection,kronos-8b-v5,accuracy_norm,0.492
Question Answering,bbh_snarks,kronos-8b-v5,accuracy_norm,0.5730337078651685
Question Answering,bbh_sports_understanding,kronos-8b-v5,accuracy_norm,0.744
Question Answering,bbh_temporal_sequences,kronos-8b-v5,accuracy_norm,0.276
Question Answering,bbh_tracking_shuffled_objects_five_objects,kronos-8b-v5,accuracy_norm,0.216
Question Answering,bbh_tracking_shuffled_objects_seven_objects,kronos-8b-v5,accuracy_norm,0.2
Question Answering,bbh_tracking_shuffled_objects_three_objects,kronos-8b-v5,accuracy_norm,0.268
Question Answering,bbh_web_of_lies,kronos-8b-v5,accuracy_norm,0.504
Question Answering,gpqa,kronos-8b-v5,accuracy_norm,0.2902684563758389
Question Answering,gpqa_diamond,kronos-8b-v5,accuracy_norm,0.2777777777777778
Question Answering,gpqa_extended,kronos-8b-v5,accuracy_norm,0.2985347985347985
Question Answering,GPQA,kronos-8b-v5,accuracy_norm,0.2857142857142857
Question Answering,math_algebra_hard,kronos-8b-v5,exact_match,0.4462540716612377
Question Answering,math_counting_and_prob_hard,kronos-8b-v5,exact_match,0.1910569105691057
Question Answering,math_geometry_hard,kronos-8b-v5,exact_match,0.1325757575757575
Question Answering,math_hard,kronos-8b-v5,exact_match,0.2439577039274924
Question Answering,math_intermediate_algebra_hard,kronos-8b-v5,exact_match,0.0535714285714285
Question Answering,math_num_theory_hard,kronos-8b-v5,exact_match,0.2305194805194805
Question Answering,math_prealgebra_hard,kronos-8b-v5,exact_match,0.4145077720207253
Question Answering,math_precalculus_hard,kronos-8b-v5,exact_match,0.1074074074074074
Question Answering,MMLU-Pro,kronos-8b-v5,accuracy,0.3759142287234042
Question Answering,musr,kronos-8b-v5,accuracy_norm,0.4047619047619047
Question Answering,musr_murder_mysteries,kronos-8b-v5,accuracy_norm,0.584
Question Answering,musr_object_placements,kronos-8b-v5,accuracy_norm,0.31640625
Question Answering,musr_team_allocation,kronos-8b-v5,accuracy_norm,0.316
Question Answering,Big-bench Hard,kronos-8b-v6,accuracy_norm,0.5014754382919632
Question Answering,bbh_boolean_expressions,kronos-8b-v6,accuracy_norm,0.8
Question Answering,bbh_causal_judgement,kronos-8b-v6,accuracy_norm,0.6096256684491979
Question Answering,bbh_date_understanding,kronos-8b-v6,accuracy_norm,0.484
Question Answering,bbh_disambiguation_qa,kronos-8b-v6,accuracy_norm,0.568
Question Answering,bbh_formal_fallacies,kronos-8b-v6,accuracy_norm,0.568
Question Answering,bbh_geometric_shapes,kronos-8b-v6,accuracy_norm,0.304
Question Answering,bbh_hyperbaton,kronos-8b-v6,accuracy_norm,0.74
Question Answering,bbh_logical_deduction_five_objects,kronos-8b-v6,accuracy_norm,0.392
Question Answering,bbh_logical_deduction_seven_objects,kronos-8b-v6,accuracy_norm,0.444
Question Answering,bbh_logical_deduction_three_objects,kronos-8b-v6,accuracy_norm,0.572
Question Answering,bbh_movie_recommendation,kronos-8b-v6,accuracy_norm,0.696
Question Answering,bbh_navigate,kronos-8b-v6,accuracy_norm,0.564
Question Answering,bbh_object_counting,kronos-8b-v6,accuracy_norm,0.444
Question Answering,bbh_penguins_in_a_table,kronos-8b-v6,accuracy_norm,0.5068493150684932
Question Answering,bbh_reasoning_about_colored_objects,kronos-8b-v6,accuracy_norm,0.616
Question Answering,bbh_ruin_names,kronos-8b-v6,accuracy_norm,0.688
Question Answering,bbh_salient_translation_error_detection,kronos-8b-v6,accuracy_norm,0.456
Question Answering,bbh_snarks,kronos-8b-v6,accuracy_norm,0.5561797752808989
Question Answering,bbh_sports_understanding,kronos-8b-v6,accuracy_norm,0.748
Question Answering,bbh_temporal_sequences,kronos-8b-v6,accuracy_norm,0.224
Question Answering,bbh_tracking_shuffled_objects_five_objects,kronos-8b-v6,accuracy_norm,0.18
Question Answering,bbh_tracking_shuffled_objects_seven_objects,kronos-8b-v6,accuracy_norm,0.128
Question Answering,bbh_tracking_shuffled_objects_three_objects,kronos-8b-v6,accuracy_norm,0.276
Question Answering,bbh_web_of_lies,kronos-8b-v6,accuracy_norm,0.516
Question Answering,gpqa,kronos-8b-v6,accuracy_norm,0.2793624161073825
Question Answering,gpqa_diamond,kronos-8b-v6,accuracy_norm,0.2979797979797979
Question Answering,gpqa_extended,kronos-8b-v6,accuracy_norm,0.2802197802197802
Question Answering,GPQA,kronos-8b-v6,accuracy_norm,0.2700892857142857
Question Answering,math_algebra_hard,kronos-8b-v6,exact_match,0.2850162866449511
Question Answering,math_counting_and_prob_hard,kronos-8b-v6,exact_match,0.1219512195121951
Question Answering,math_geometry_hard,kronos-8b-v6,exact_match,0.0757575757575757
Question Answering,math_hard,kronos-8b-v6,exact_match,0.1574773413897281
Question Answering,math_intermediate_algebra_hard,kronos-8b-v6,exact_match,0.0375
Question Answering,math_num_theory_hard,kronos-8b-v6,exact_match,0.1428571428571428
Question Answering,math_prealgebra_hard,kronos-8b-v6,exact_match,0.2927461139896373
Question Answering,math_precalculus_hard,kronos-8b-v6,exact_match,0.0518518518518518
Question Answering,MMLU-Pro,kronos-8b-v6,accuracy,0.3501496010638298
Question Answering,musr,kronos-8b-v6,accuracy_norm,0.4113756613756614
Question Answering,musr_murder_mysteries,kronos-8b-v6,accuracy_norm,0.54
Question Answering,musr_object_placements,kronos-8b-v6,accuracy_norm,0.3203125
Question Answering,musr_team_allocation,kronos-8b-v6,accuracy_norm,0.376
Question Answering,Big-bench Hard,kronos-8b-v7,accuracy_norm,0.4509633744141642
Question Answering,bbh_boolean_expressions,kronos-8b-v7,accuracy_norm,0.784
Question Answering,bbh_causal_judgement,kronos-8b-v7,accuracy_norm,0.6363636363636364
Question Answering,bbh_date_understanding,kronos-8b-v7,accuracy_norm,0.392
Question Answering,bbh_disambiguation_qa,kronos-8b-v7,accuracy_norm,0.52
Question Answering,bbh_formal_fallacies,kronos-8b-v7,accuracy_norm,0.544
Question Answering,bbh_geometric_shapes,kronos-8b-v7,accuracy_norm,0.216
Question Answering,bbh_hyperbaton,kronos-8b-v7,accuracy_norm,0.744
Question Answering,bbh_logical_deduction_five_objects,kronos-8b-v7,accuracy_norm,0.3
Question Answering,bbh_logical_deduction_seven_objects,kronos-8b-v7,accuracy_norm,0.276
Question Answering,bbh_logical_deduction_three_objects,kronos-8b-v7,accuracy_norm,0.488
Question Answering,bbh_movie_recommendation,kronos-8b-v7,accuracy_norm,0.8
Question Answering,bbh_navigate,kronos-8b-v7,accuracy_norm,0.548
Question Answering,bbh_object_counting,kronos-8b-v7,accuracy_norm,0.396
Question Answering,bbh_penguins_in_a_table,kronos-8b-v7,accuracy_norm,0.4315068493150685
Question Answering,bbh_reasoning_about_colored_objects,kronos-8b-v7,accuracy_norm,0.496
Question Answering,bbh_ruin_names,kronos-8b-v7,accuracy_norm,0.612
Question Answering,bbh_salient_translation_error_detection,kronos-8b-v7,accuracy_norm,0.32
Question Answering,bbh_snarks,kronos-8b-v7,accuracy_norm,0.4550561797752809
Question Answering,bbh_sports_understanding,kronos-8b-v7,accuracy_norm,0.684
Question Answering,bbh_temporal_sequences,kronos-8b-v7,accuracy_norm,0.144
Question Answering,bbh_tracking_shuffled_objects_five_objects,kronos-8b-v7,accuracy_norm,0.184
Question Answering,bbh_tracking_shuffled_objects_seven_objects,kronos-8b-v7,accuracy_norm,0.104
Question Answering,bbh_tracking_shuffled_objects_three_objects,kronos-8b-v7,accuracy_norm,0.26
Question Answering,bbh_web_of_lies,kronos-8b-v7,accuracy_norm,0.528
Question Answering,gpqa,kronos-8b-v7,accuracy_norm,0.2667785234899328
Question Answering,gpqa_diamond,kronos-8b-v7,accuracy_norm,0.2575757575757575
Question Answering,gpqa_extended,kronos-8b-v7,accuracy_norm,0.2802197802197802
Question Answering,GPQA,kronos-8b-v7,accuracy_norm,0.2544642857142857
Question Answering,math_algebra_hard,kronos-8b-v7,exact_match,0.1433224755700325
Question Answering,math_counting_and_prob_hard,kronos-8b-v7,exact_match,0.0365853658536585
Question Answering,math_geometry_hard,kronos-8b-v7,exact_match,0.0113636363636363
Question Answering,math_hard,kronos-8b-v7,exact_match,0.0698640483383685
Question Answering,math_intermediate_algebra_hard,kronos-8b-v7,exact_match,0.0142857142857142
Question Answering,math_num_theory_hard,kronos-8b-v7,exact_match,0.0616883116883116
Question Answering,math_prealgebra_hard,kronos-8b-v7,exact_match,0.1398963730569948
Question Answering,math_precalculus_hard,kronos-8b-v7,exact_match,0.0148148148148148
Question Answering,MMLU-Pro,kronos-8b-v7,accuracy,0.2696974734042553
Question Answering,musr,kronos-8b-v7,accuracy_norm,0.3664021164021164
Question Answering,musr_murder_mysteries,kronos-8b-v7,accuracy_norm,0.512
Question Answering,musr_object_placements,kronos-8b-v7,accuracy_norm,0.27734375
Question Answering,musr_team_allocation,kronos-8b-v7,accuracy_norm,0.312
Question Answering,Big-bench Hard,kronos-8b-v8,accuracy_norm,0.5082450963374414
Question Answering,bbh_boolean_expressions,kronos-8b-v8,accuracy_norm,0.832
Question Answering,bbh_causal_judgement,kronos-8b-v8,accuracy_norm,0.5668449197860963
Question Answering,bbh_date_understanding,kronos-8b-v8,accuracy_norm,0.508
Question Answering,bbh_disambiguation_qa,kronos-8b-v8,accuracy_norm,0.576
Question Answering,bbh_formal_fallacies,kronos-8b-v8,accuracy_norm,0.532
Question Answering,bbh_geometric_shapes,kronos-8b-v8,accuracy_norm,0.284
Question Answering,bbh_hyperbaton,kronos-8b-v8,accuracy_norm,0.656
Question Answering,bbh_logical_deduction_five_objects,kronos-8b-v8,accuracy_norm,0.388
Question Answering,bbh_logical_deduction_seven_objects,kronos-8b-v8,accuracy_norm,0.396
Question Answering,bbh_logical_deduction_three_objects,kronos-8b-v8,accuracy_norm,0.632
Question Answering,bbh_movie_recommendation,kronos-8b-v8,accuracy_norm,0.512
Question Answering,bbh_navigate,kronos-8b-v8,accuracy_norm,0.596
Question Answering,bbh_object_counting,kronos-8b-v8,accuracy_norm,0.328
Question Answering,bbh_penguins_in_a_table,kronos-8b-v8,accuracy_norm,0.4657534246575342
Question Answering,bbh_reasoning_about_colored_objects,kronos-8b-v8,accuracy_norm,0.672
Question Answering,bbh_ruin_names,kronos-8b-v8,accuracy_norm,0.616
Question Answering,bbh_salient_translation_error_detection,kronos-8b-v8,accuracy_norm,0.528
Question Answering,bbh_snarks,kronos-8b-v8,accuracy_norm,0.6179775280898876
Question Answering,bbh_sports_understanding,kronos-8b-v8,accuracy_norm,0.736
Question Answering,bbh_temporal_sequences,kronos-8b-v8,accuracy_norm,0.444
Question Answering,bbh_tracking_shuffled_objects_five_objects,kronos-8b-v8,accuracy_norm,0.248
Question Answering,bbh_tracking_shuffled_objects_seven_objects,kronos-8b-v8,accuracy_norm,0.264
Question Answering,bbh_tracking_shuffled_objects_three_objects,kronos-8b-v8,accuracy_norm,0.368
Question Answering,bbh_web_of_lies,kronos-8b-v8,accuracy_norm,0.46
Question Answering,gpqa,kronos-8b-v8,accuracy_norm,0.2894295302013422
Question Answering,gpqa_diamond,kronos-8b-v8,accuracy_norm,0.2929292929292929
Question Answering,gpqa_extended,kronos-8b-v8,accuracy_norm,0.3021978021978022
Question Answering,GPQA,kronos-8b-v8,accuracy_norm,0.2723214285714285
Question Answering,math_algebra_hard,kronos-8b-v8,exact_match,0.4104234527687296
Question Answering,math_counting_and_prob_hard,kronos-8b-v8,exact_match,0.1382113821138211
Question Answering,math_geometry_hard,kronos-8b-v8,exact_match,0.0946969696969697
Question Answering,math_hard,kronos-8b-v8,exact_match,0.2009063444108761
Question Answering,math_intermediate_algebra_hard,kronos-8b-v8,exact_match,0.0464285714285714
Question Answering,math_num_theory_hard,kronos-8b-v8,exact_match,0.1331168831168831
Question Answering,math_prealgebra_hard,kronos-8b-v8,exact_match,0.3471502590673575
Question Answering,math_precalculus_hard,kronos-8b-v8,exact_match,0.074074074074074
Question Answering,MMLU-Pro,kronos-8b-v8,accuracy,0.3782413563829787
Question Answering,musr,kronos-8b-v8,accuracy_norm,0.3862433862433862
Question Answering,musr_murder_mysteries,kronos-8b-v8,accuracy_norm,0.56
Question Answering,musr_object_placements,kronos-8b-v8,accuracy_norm,0.3046875
Question Answering,musr_team_allocation,kronos-8b-v8,accuracy_norm,0.296
Question Answering,Big-bench Hard,kronos-8b-v9,accuracy_norm,0.5089394202395418
Question Answering,bbh_boolean_expressions,kronos-8b-v9,accuracy_norm,0.828
Question Answering,bbh_causal_judgement,kronos-8b-v9,accuracy_norm,0.5668449197860963
Question Answering,bbh_date_understanding,kronos-8b-v9,accuracy_norm,0.492
Question Answering,bbh_disambiguation_qa,kronos-8b-v9,accuracy_norm,0.56
Question Answering,bbh_formal_fallacies,kronos-8b-v9,accuracy_norm,0.552
Question Answering,bbh_geometric_shapes,kronos-8b-v9,accuracy_norm,0.248
Question Answering,bbh_hyperbaton,kronos-8b-v9,accuracy_norm,0.664
Question Answering,bbh_logical_deduction_five_objects,kronos-8b-v9,accuracy_norm,0.38
Question Answering,bbh_logical_deduction_seven_objects,kronos-8b-v9,accuracy_norm,0.4
Question Answering,bbh_logical_deduction_three_objects,kronos-8b-v9,accuracy_norm,0.628
Question Answering,bbh_movie_recommendation,kronos-8b-v9,accuracy_norm,0.528
Question Answering,bbh_navigate,kronos-8b-v9,accuracy_norm,0.584
Question Answering,bbh_object_counting,kronos-8b-v9,accuracy_norm,0.348
Question Answering,bbh_penguins_in_a_table,kronos-8b-v9,accuracy_norm,0.4589041095890411
Question Answering,bbh_reasoning_about_colored_objects,kronos-8b-v9,accuracy_norm,0.672
Question Answering,bbh_ruin_names,kronos-8b-v9,accuracy_norm,0.64
Question Answering,bbh_salient_translation_error_detection,kronos-8b-v9,accuracy_norm,0.52
Question Answering,bbh_snarks,kronos-8b-v9,accuracy_norm,0.6123595505617978
Question Answering,bbh_sports_understanding,kronos-8b-v9,accuracy_norm,0.748
Question Answering,bbh_temporal_sequences,kronos-8b-v9,accuracy_norm,0.464
Question Answering,bbh_tracking_shuffled_objects_five_objects,kronos-8b-v9,accuracy_norm,0.224
Question Answering,bbh_tracking_shuffled_objects_seven_objects,kronos-8b-v9,accuracy_norm,0.26
Question Answering,bbh_tracking_shuffled_objects_three_objects,kronos-8b-v9,accuracy_norm,0.38
Question Answering,bbh_web_of_lies,kronos-8b-v9,accuracy_norm,0.48
Question Answering,gpqa,kronos-8b-v9,accuracy_norm,0.2961409395973154
Question Answering,gpqa_diamond,kronos-8b-v9,accuracy_norm,0.2929292929292929
Question Answering,gpqa_extended,kronos-8b-v9,accuracy_norm,0.3003663003663003
Question Answering,GPQA,kronos-8b-v9,accuracy_norm,0.2924107142857143
Question Answering,math_algebra_hard,kronos-8b-v9,exact_match,0.4153094462540717
Question Answering,math_counting_and_prob_hard,kronos-8b-v9,exact_match,0.1016260162601626
Question Answering,math_geometry_hard,kronos-8b-v9,exact_match,0.0719696969696969
Question Answering,math_hard,kronos-8b-v9,exact_match,0.1944864048338368
Question Answering,math_intermediate_algebra_hard,kronos-8b-v9,exact_match,0.0553571428571428
Question Answering,math_num_theory_hard,kronos-8b-v9,exact_match,0.1006493506493506
Question Answering,math_prealgebra_hard,kronos-8b-v9,exact_match,0.3575129533678756
